fdate,number of customers without power,county,state,fips
2024-02-03 21:00:00,0,Contra Costa County,CA,06013
2024-02-03 22:00:00,0,Contra Costa County,CA,06013
2024-02-03 23:00:00,0,Contra Costa County,CA,06013
2024-02-04 00:00:00,0,Contra Costa County,CA,06013
2024-02-04 01:00:00,0,Contra Costa County,CA,06013
2024-02-04 02:00:00,0,Contra Costa County,CA,06013
2024-02-04 03:00:00,0,Contra Costa County,CA,06013
2024-02-04 04:00:00,136,Contra Costa County,CA,06013
2024-02-04 05:00:00,136,Contra Costa County,CA,06013
2024-02-04 06:00:00,614,Contra Costa County,CA,06013
2024-02-04 07:00:00,811,Contra Costa County,CA,06013
2024-02-04 08:00:00,300,Contra Costa County,CA,06013
2024-02-04 09:00:00,430,Contra Costa County,CA,06013
2024-02-04 10:00:00,455,Contra Costa County,CA,06013
2024-02-04 11:00:00,593,Contra Costa County,CA,06013
2024-02-04 12:00:00,108,Contra Costa County,CA,06013
2024-02-04 13:00:00,2877,Contra Costa County,CA,06013
2024-02-04 14:00:00,1089,Contra Costa County,CA,06013
2024-02-04 15:00:00,2627,Contra Costa County,CA,06013
2024-02-04 16:00:00,2563,Contra Costa County,CA,06013
2024-02-04 17:00:00,11897,Contra Costa County,CA,06013
2024-02-04 18:00:00,17978,Contra Costa County,CA,06013
2024-02-04 19:00:00,17482,Contra Costa County,CA,06013
2024-02-04 20:00:00,32683,Contra Costa County,CA,06013
2024-02-04 21:00:00,30410,Contra Costa County,CA,06013
2024-02-04 22:00:00,28972,Contra Costa County,CA,06013
2024-02-04 23:00:00,29338,Contra Costa County,CA,06013
2024-02-05 00:00:00,28891,Contra Costa County,CA,06013
2024-02-05 01:00:00,29229,Contra Costa County,CA,06013
2024-02-05 02:00:00,29076,Contra Costa County,CA,06013
2024-02-05 03:00:00,27168,Contra Costa County,CA,06013
2024-02-05 04:00:00,27421,Contra Costa County,CA,06013
2024-02-05 05:00:00,25170,Contra Costa County,CA,06013
2024-02-05 06:00:00,26005,Contra Costa County,CA,06013
2024-02-05 07:00:00,25961,Contra Costa County,CA,06013
2024-02-05 08:00:00,25884,Contra Costa County,CA,06013
2024-02-05 09:00:00,25508,Contra Costa County,CA,06013
2024-02-05 10:00:00,25508,Contra Costa County,CA,06013
2024-02-05 11:00:00,23539,Contra Costa County,CA,06013
2024-02-05 12:00:00,20970,Contra Costa County,CA,06013
2024-02-05 13:00:00,20935,Contra Costa County,CA,06013
2024-02-05 14:00:00,14921,Contra Costa County,CA,06013
2024-02-05 15:00:00,12860,Contra Costa County,CA,06013
2024-02-05 16:00:00,10724,Contra Costa County,CA,06013
2024-02-05 17:00:00,6791,Contra Costa County,CA,06013
2024-02-05 18:00:00,4737,Contra Costa County,CA,06013
2024-02-05 19:00:00,3876,Contra Costa County,CA,06013
2024-02-05 20:00:00,2642,Contra Costa County,CA,06013
2024-02-05 21:00:00,2560,Contra Costa County,CA,06013
2024-02-05 22:00:00,2569,Contra Costa County,CA,06013
2024-02-05 23:00:00,2133,Contra Costa County,CA,06013
2024-02-06 00:00:00,1808,Contra Costa County,CA,06013
2024-02-06 01:00:00,1656,Contra Costa County,CA,06013
2024-02-06 02:00:00,1659,Contra Costa County,CA,06013
2024-02-06 03:00:00,1283,Contra Costa County,CA,06013
2024-02-06 04:00:00,1049,Contra Costa County,CA,06013
2024-02-06 05:00:00,1050,Contra Costa County,CA,06013
2024-02-06 06:00:00,833,Contra Costa County,CA,06013
2024-02-06 07:00:00,833,Contra Costa County,CA,06013
2024-02-06 08:00:00,697,Contra Costa County,CA,06013
2024-02-06 09:00:00,697,Contra Costa County,CA,06013
2024-02-03 00:00:00,0,Del Norte County,CA,06015
2024-02-03 01:00:00,0,Del Norte County,CA,06015
2024-02-03 02:00:00,0,Del Norte County,CA,06015
2024-02-03 03:00:00,3,Del Norte County,CA,06015
2024-02-03 04:00:00,3,Del Norte County,CA,06015
2024-02-03 05:00:00,0,Del Norte County,CA,06015
2024-02-03 06:00:00,0,Del Norte County,CA,06015
2024-02-03 07:00:00,0,Del Norte County,CA,06015
2024-02-03 08:00:00,0,Del Norte County,CA,06015
2024-02-03 09:00:00,1,Del Norte County,CA,06015
2024-02-03 10:00:00,0,Del Norte County,CA,06015
2024-02-03 11:00:00,0,Del Norte County,CA,06015
2024-02-03 12:00:00,0,Del Norte County,CA,06015
2024-02-03 13:00:00,1,Del Norte County,CA,06015
2024-02-03 14:00:00,1,Del Norte County,CA,06015
2024-02-03 15:00:00,1,Del Norte County,CA,06015
2024-02-03 16:00:00,0,Del Norte County,CA,06015
2024-02-03 17:00:00,0,Del Norte County,CA,06015
2024-02-03 18:00:00,0,Del Norte County,CA,06015
2024-02-03 19:00:00,0,Del Norte County,CA,06015
2024-02-03 20:00:00,1,Del Norte County,CA,06015
2024-02-03 21:00:00,1,Del Norte County,CA,06015
2024-02-03 22:00:00,0,Del Norte County,CA,06015
2024-02-03 23:00:00,0,Del Norte County,CA,06015
2024-02-04 00:00:00,0,Del Norte County,CA,06015
2024-02-04 01:00:00,0,Del Norte County,CA,06015
2024-02-04 02:00:00,0,Del Norte County,CA,06015
2024-02-04 03:00:00,0,Del Norte County,CA,06015
2024-02-04 04:00:00,0,Del Norte County,CA,06015
2024-02-04 05:00:00,0,Del Norte County,CA,06015
2024-02-04 06:00:00,0,Del Norte County,CA,06015
2024-02-04 07:00:00,0,Del Norte County,CA,06015
2024-02-04 08:00:00,0,Del Norte County,CA,06015
2024-02-04 09:00:00,0,Del Norte County,CA,06015
2024-02-04 10:00:00,0,Del Norte County,CA,06015
2024-02-04 11:00:00,0,Del Norte County,CA,06015
2024-02-04 12:00:00,0,Del Norte County,CA,06015
2024-02-04 13:00:00,0,Del Norte County,CA,06015
2024-02-04 14:00:00,0,Del Norte County,CA,06015
2024-02-04 15:00:00,0,Del Norte County,CA,06015
2024-02-04 16:00:00,0,Del Norte County,CA,06015
2024-02-04 17:00:00,0,Del Norte County,CA,06015
2024-02-04 18:00:00,0,Del Norte County,CA,06015
2024-02-04 19:00:00,0,Del Norte County,CA,06015
2024-02-04 20:00:00,0,Del Norte County,CA,06015
2024-02-04 21:00:00,0,Del Norte County,CA,06015
2024-02-04 22:00:00,0,Del Norte County,CA,06015
2024-02-04 23:00:00,0,Del Norte County,CA,06015
2024-02-05 00:00:00,0,Del Norte County,CA,06015
2024-02-05 01:00:00,0,Del Norte County,CA,06015
2024-02-05 02:00:00,271,Del Norte County,CA,06015
2024-02-05 03:00:00,271,Del Norte County,CA,06015
2024-02-05 04:00:00,271,Del Norte County,CA,06015
2024-02-05 05:00:00,271,Del Norte County,CA,06015
2024-02-05 06:00:00,271,Del Norte County,CA,06015
2024-02-05 07:00:00,0,Del Norte County,CA,06015
2024-02-05 08:00:00,0,Del Norte County,CA,06015
2024-02-05 09:00:00,0,Del Norte County,CA,06015
2024-02-05 10:00:00,28,Del Norte County,CA,06015
2024-02-05 11:00:00,4,Del Norte County,CA,06015
2024-02-05 12:00:00,4,Del Norte County,CA,06015
2024-02-05 13:00:00,0,Del Norte County,CA,06015
2024-02-05 14:00:00,0,Del Norte County,CA,06015
2024-02-05 15:00:00,0,Del Norte County,CA,06015
2024-02-05 16:00:00,0,Del Norte County,CA,06015
2024-02-05 17:00:00,3,Del Norte County,CA,06015
2024-02-05 18:00:00,3,Del Norte County,CA,06015
2024-02-05 19:00:00,3,Del Norte County,CA,06015
2024-02-05 20:00:00,0,Del Norte County,CA,06015
2024-02-05 21:00:00,0,Del Norte County,CA,06015
2024-02-05 22:00:00,0,Del Norte County,CA,06015
2024-02-05 23:00:00,0,Del Norte County,CA,06015
2024-02-06 00:00:00,0,Del Norte County,CA,06015
2024-02-06 01:00:00,0,Del Norte County,CA,06015
2024-02-06 02:00:00,0,Del Norte County,CA,06015
2024-02-06 03:00:00,0,Del Norte County,CA,06015
2024-02-06 04:00:00,0,Del Norte County,CA,06015
2024-02-06 05:00:00,0,Del Norte County,CA,06015
2024-02-06 06:00:00,0,Del Norte County,CA,06015
2024-02-06 07:00:00,0,Del Norte County,CA,06015
2024-02-06 08:00:00,0,Del Norte County,CA,06015
2024-02-06 09:00:00,0,Del Norte County,CA,06015
2024-02-03 00:00:00,120,El Dorado County,CA,06017
2024-02-03 01:00:00,5,El Dorado County,CA,06017
2024-02-03 02:00:00,5,El Dorado County,CA,06017
2024-02-03 03:00:00,5,El Dorado County,CA,06017
2024-02-03 04:00:00,5,El Dorado County,CA,06017
2024-02-03 05:00:00,14,El Dorado County,CA,06017
2024-02-03 06:00:00,14,El Dorado County,CA,06017
2024-02-03 07:00:00,14,El Dorado County,CA,06017
2024-02-03 08:00:00,14,El Dorado County,CA,06017
2024-02-03 09:00:00,14,El Dorado County,CA,06017
2024-02-03 10:00:00,5,El Dorado County,CA,06017
2024-02-03 11:00:00,42,El Dorado County,CA,06017
2024-02-03 12:00:00,43,El Dorado County,CA,06017
2024-02-03 13:00:00,42,El Dorado County,CA,06017
2024-02-03 14:00:00,42,El Dorado County,CA,06017
2024-02-03 15:00:00,6,El Dorado County,CA,06017
2024-02-03 16:00:00,6,El Dorado County,CA,06017
2024-02-03 17:00:00,4,El Dorado County,CA,06017
2024-02-03 18:00:00,7,El Dorado County,CA,06017
2024-02-03 19:00:00,5,El Dorado County,CA,06017
2024-02-03 20:00:00,5,El Dorado County,CA,06017
2024-02-03 21:00:00,5,El Dorado County,CA,06017
2024-02-03 22:00:00,5,El Dorado County,CA,06017
2024-02-03 23:00:00,4,El Dorado County,CA,06017
2024-02-04 00:00:00,4,El Dorado County,CA,06017
2024-02-04 01:00:00,4,El Dorado County,CA,06017
2024-02-04 02:00:00,4,El Dorado County,CA,06017
2024-02-04 03:00:00,4,El Dorado County,CA,06017
2024-02-04 04:00:00,4,El Dorado County,CA,06017
2024-02-04 05:00:00,4,El Dorado County,CA,06017
2024-02-04 06:00:00,4,El Dorado County,CA,06017
2024-02-04 07:00:00,4,El Dorado County,CA,06017
2024-02-04 08:00:00,4,El Dorado County,CA,06017
2024-02-04 09:00:00,4,El Dorado County,CA,06017
2024-02-04 10:00:00,4,El Dorado County,CA,06017
2024-02-04 11:00:00,4,El Dorado County,CA,06017
2024-02-04 12:00:00,5,El Dorado County,CA,06017
2024-02-04 13:00:00,4,El Dorado County,CA,06017
2024-02-04 14:00:00,24,El Dorado County,CA,06017
2024-02-04 15:00:00,25,El Dorado County,CA,06017
2024-02-04 16:00:00,993,El Dorado County,CA,06017
2024-02-04 17:00:00,409,El Dorado County,CA,06017
2024-02-04 18:00:00,459,El Dorado County,CA,06017
2024-02-04 19:00:00,2134,El Dorado County,CA,06017
2024-02-04 20:00:00,2246,El Dorado County,CA,06017
2024-02-04 21:00:00,2138,El Dorado County,CA,06017
2024-02-04 22:00:00,2053,El Dorado County,CA,06017
2024-02-04 23:00:00,5298,El Dorado County,CA,06017
2024-02-05 00:00:00,5449,El Dorado County,CA,06017
2024-02-05 01:00:00,2658,El Dorado County,CA,06017
2024-02-05 02:00:00,1962,El Dorado County,CA,06017
2024-02-05 03:00:00,1962,El Dorado County,CA,06017
2024-02-05 04:00:00,1962,El Dorado County,CA,06017
2024-02-05 05:00:00,1962,El Dorado County,CA,06017
2024-02-05 06:00:00,1962,El Dorado County,CA,06017
2024-02-05 07:00:00,2042,El Dorado County,CA,06017
2024-02-05 08:00:00,4896,El Dorado County,CA,06017
2024-02-05 09:00:00,4897,El Dorado County,CA,06017
2024-02-05 10:00:00,5073,El Dorado County,CA,06017
2024-02-05 11:00:00,5971,El Dorado County,CA,06017
2024-02-05 12:00:00,5892,El Dorado County,CA,06017
2024-02-05 13:00:00,5699,El Dorado County,CA,06017
2024-02-05 14:00:00,5647,El Dorado County,CA,06017
2024-02-05 15:00:00,3370,El Dorado County,CA,06017
2024-02-05 16:00:00,2691,El Dorado County,CA,06017
2024-02-05 17:00:00,2241,El Dorado County,CA,06017
2024-02-05 18:00:00,934,El Dorado County,CA,06017
2024-02-05 19:00:00,604,El Dorado County,CA,06017
2024-02-05 20:00:00,428,El Dorado County,CA,06017
2024-02-05 21:00:00,528,El Dorado County,CA,06017
2024-02-05 22:00:00,528,El Dorado County,CA,06017
2024-02-05 23:00:00,532,El Dorado County,CA,06017
2024-02-06 00:00:00,431,El Dorado County,CA,06017
2024-02-06 01:00:00,584,El Dorado County,CA,06017
2024-02-06 02:00:00,584,El Dorado County,CA,06017
2024-02-06 03:00:00,584,El Dorado County,CA,06017
2024-02-06 04:00:00,584,El Dorado County,CA,06017
2024-02-06 05:00:00,584,El Dorado County,CA,06017
2024-02-06 06:00:00,584,El Dorado County,CA,06017
2024-02-06 07:00:00,584,El Dorado County,CA,06017
2024-02-06 08:00:00,585,El Dorado County,CA,06017
2024-02-06 09:00:00,585,El Dorado County,CA,06017
2024-02-03 00:00:00,112,Fresno County,CA,06019
2024-02-03 01:00:00,87,Fresno County,CA,06019
2024-02-03 02:00:00,81,Fresno County,CA,06019
2024-02-03 03:00:00,81,Fresno County,CA,06019
2024-02-03 04:00:00,1818,Fresno County,CA,06019
2024-02-03 05:00:00,1817,Fresno County,CA,06019
2024-02-03 06:00:00,1817,Fresno County,CA,06019
2024-02-03 07:00:00,80,Fresno County,CA,06019
2024-02-03 08:00:00,80,Fresno County,CA,06019
2024-02-03 09:00:00,80,Fresno County,CA,06019
2024-02-03 10:00:00,101,Fresno County,CA,06019
2024-02-03 11:00:00,183,Fresno County,CA,06019
2024-02-03 12:00:00,235,Fresno County,CA,06019
2024-02-03 13:00:00,231,Fresno County,CA,06019
2024-02-03 14:00:00,211,Fresno County,CA,06019
2024-02-03 15:00:00,233,Fresno County,CA,06019
2024-02-03 16:00:00,225,Fresno County,CA,06019
2024-02-03 17:00:00,117,Fresno County,CA,06019
2024-02-03 18:00:00,79,Fresno County,CA,06019
2024-02-03 19:00:00,1435,Fresno County,CA,06019
2024-02-03 20:00:00,99,Fresno County,CA,06019
2024-02-03 21:00:00,99,Fresno County,CA,06019
2024-02-03 22:00:00,20,Fresno County,CA,06019
2024-02-03 23:00:00,1,Fresno County,CA,06019
2024-02-04 00:00:00,1,Fresno County,CA,06019
2024-02-04 01:00:00,1,Fresno County,CA,06019
2024-02-04 02:00:00,1,Fresno County,CA,06019
2024-02-04 03:00:00,438,Fresno County,CA,06019
2024-02-04 04:00:00,1632,Fresno County,CA,06019
2024-02-04 05:00:00,1632,Fresno County,CA,06019
2024-02-04 06:00:00,56,Fresno County,CA,06019
2024-02-04 07:00:00,56,Fresno County,CA,06019
2024-02-04 08:00:00,56,Fresno County,CA,06019
2024-02-04 09:00:00,54,Fresno County,CA,06019
2024-02-04 10:00:00,62,Fresno County,CA,06019
2024-02-04 11:00:00,66,Fresno County,CA,06019
2024-02-04 12:00:00,64,Fresno County,CA,06019
2024-02-04 13:00:00,11,Fresno County,CA,06019
2024-02-04 14:00:00,11,Fresno County,CA,06019
2024-02-04 15:00:00,11,Fresno County,CA,06019
2024-02-04 16:00:00,33,Fresno County,CA,06019
2024-02-04 17:00:00,576,Fresno County,CA,06019
2024-02-04 18:00:00,134,Fresno County,CA,06019
2024-02-04 19:00:00,588,Fresno County,CA,06019
2024-02-04 20:00:00,453,Fresno County,CA,06019
2024-02-04 21:00:00,407,Fresno County,CA,06019
2024-02-04 22:00:00,375,Fresno County,CA,06019
2024-02-04 23:00:00,375,Fresno County,CA,06019
2024-02-05 00:00:00,110,Fresno County,CA,06019
2024-02-05 01:00:00,115,Fresno County,CA,06019
2024-02-05 02:00:00,115,Fresno County,CA,06019
2024-02-05 03:00:00,121,Fresno County,CA,06019
2024-02-05 04:00:00,78,Fresno County,CA,06019
2024-02-05 05:00:00,70,Fresno County,CA,06019
2024-02-05 06:00:00,70,Fresno County,CA,06019
2024-02-05 07:00:00,70,Fresno County,CA,06019
2024-02-05 08:00:00,70,Fresno County,CA,06019
2024-02-05 09:00:00,70,Fresno County,CA,06019
2024-02-05 10:00:00,70,Fresno County,CA,06019
2024-02-05 11:00:00,70,Fresno County,CA,06019
2024-02-05 12:00:00,70,Fresno County,CA,06019
2024-02-05 13:00:00,70,Fresno County,CA,06019
2024-02-05 14:00:00,70,Fresno County,CA,06019
2024-02-05 15:00:00,67,Fresno County,CA,06019
2024-02-05 16:00:00,46,Fresno County,CA,06019
2024-02-05 17:00:00,46,Fresno County,CA,06019
2024-02-05 18:00:00,46,Fresno County,CA,06019
2024-02-05 19:00:00,46,Fresno County,CA,06019
2024-02-05 20:00:00,46,Fresno County,CA,06019
2024-02-05 21:00:00,46,Fresno County,CA,06019
2024-02-05 22:00:00,46,Fresno County,CA,06019
2024-02-05 23:00:00,47,Fresno County,CA,06019
2024-02-06 00:00:00,30,Fresno County,CA,06019
2024-02-06 01:00:00,7,Fresno County,CA,06019
2024-02-06 02:00:00,7,Fresno County,CA,06019
2024-02-06 03:00:00,7,Fresno County,CA,06019
2024-02-06 04:00:00,2,Fresno County,CA,06019
2024-02-06 05:00:00,2,Fresno County,CA,06019
2024-02-06 06:00:00,2,Fresno County,CA,06019
2024-02-06 07:00:00,2,Fresno County,CA,06019
2024-02-06 08:00:00,2,Fresno County,CA,06019
2024-02-06 09:00:00,2,Fresno County,CA,06019
2024-02-03 00:00:00,1,Glenn County,CA,06021
2024-02-03 01:00:00,1,Glenn County,CA,06021
2024-02-03 02:00:00,1,Glenn County,CA,06021
2024-02-03 03:00:00,1,Glenn County,CA,06021
2024-02-03 04:00:00,1,Glenn County,CA,06021
2024-02-03 05:00:00,1,Glenn County,CA,06021
2024-02-03 06:00:00,1,Glenn County,CA,06021
2024-02-03 07:00:00,0,Glenn County,CA,06021
2024-02-03 08:00:00,0,Glenn County,CA,06021
2024-02-03 09:00:00,0,Glenn County,CA,06021
2024-02-03 10:00:00,0,Glenn County,CA,06021
2024-02-03 11:00:00,0,Glenn County,CA,06021
2024-02-03 12:00:00,0,Glenn County,CA,06021
2024-02-03 13:00:00,1,Glenn County,CA,06021
2024-02-03 14:00:00,1,Glenn County,CA,06021
2024-02-03 15:00:00,1,Glenn County,CA,06021
2024-02-03 16:00:00,1,Glenn County,CA,06021
2024-02-03 17:00:00,1,Glenn County,CA,06021
2024-02-03 18:00:00,0,Glenn County,CA,06021
2024-02-03 19:00:00,0,Glenn County,CA,06021
2024-02-03 20:00:00,0,Glenn County,CA,06021
2024-02-03 21:00:00,0,Glenn County,CA,06021
2024-02-03 22:00:00,0,Glenn County,CA,06021
2024-02-03 23:00:00,0,Glenn County,CA,06021
2024-02-04 00:00:00,0,Glenn County,CA,06021
2024-02-04 01:00:00,0,Glenn County,CA,06021
2024-02-04 02:00:00,0,Glenn County,CA,06021
2024-02-04 03:00:00,0,Glenn County,CA,06021
2024-02-04 04:00:00,0,Glenn County,CA,06021
2024-02-04 05:00:00,0,Glenn County,CA,06021
2024-02-04 06:00:00,0,Glenn County,CA,06021
2024-02-04 07:00:00,0,Glenn County,CA,06021
2024-02-04 08:00:00,0,Glenn County,CA,06021
2024-02-04 09:00:00,0,Glenn County,CA,06021
2024-02-04 10:00:00,0,Glenn County,CA,06021
2024-02-04 11:00:00,0,Glenn County,CA,06021
2024-02-04 12:00:00,0,Glenn County,CA,06021
2024-02-04 13:00:00,0,Glenn County,CA,06021
2024-02-04 14:00:00,0,Glenn County,CA,06021
2024-02-04 15:00:00,0,Glenn County,CA,06021
2024-02-04 16:00:00,0,Glenn County,CA,06021
2024-02-04 17:00:00,0,Glenn County,CA,06021
2024-02-04 18:00:00,0,Glenn County,CA,06021
2024-02-04 19:00:00,0,Glenn County,CA,06021
2024-02-04 20:00:00,0,Glenn County,CA,06021
2024-02-04 21:00:00,0,Glenn County,CA,06021
2024-02-04 22:00:00,0,Glenn County,CA,06021
2024-02-04 23:00:00,0,Glenn County,CA,06021
2024-02-05 00:00:00,0,Glenn County,CA,06021
2024-02-05 01:00:00,0,Glenn County,CA,06021
2024-02-05 02:00:00,0,Glenn County,CA,06021
2024-02-05 03:00:00,0,Glenn County,CA,06021
2024-02-05 04:00:00,1,Glenn County,CA,06021
2024-02-05 05:00:00,1,Glenn County,CA,06021
2024-02-05 06:00:00,1,Glenn County,CA,06021
2024-02-05 07:00:00,1,Glenn County,CA,06021
2024-02-05 08:00:00,1,Glenn County,CA,06021
2024-02-05 09:00:00,1,Glenn County,CA,06021
2024-02-05 10:00:00,1,Glenn County,CA,06021
2024-02-05 11:00:00,405,Glenn County,CA,06021
2024-02-05 12:00:00,405,Glenn County,CA,06021
2024-02-05 13:00:00,412,Glenn County,CA,06021
2024-02-05 14:00:00,412,Glenn County,CA,06021
2024-02-05 15:00:00,607,Glenn County,CA,06021
2024-02-05 16:00:00,607,Glenn County,CA,06021
2024-02-05 17:00:00,413,Glenn County,CA,06021
2024-02-05 18:00:00,22,Glenn County,CA,06021
2024-02-05 19:00:00,30,Glenn County,CA,06021
2024-02-05 20:00:00,22,Glenn County,CA,06021
2024-02-05 21:00:00,22,Glenn County,CA,06021
2024-02-05 22:00:00,42,Glenn County,CA,06021
2024-02-05 23:00:00,42,Glenn County,CA,06021
2024-02-06 00:00:00,46,Glenn County,CA,06021
2024-02-06 01:00:00,46,Glenn County,CA,06021
2024-02-06 02:00:00,66,Glenn County,CA,06021
2024-02-06 03:00:00,66,Glenn County,CA,06021
2024-02-06 04:00:00,46,Glenn County,CA,06021
2024-02-06 05:00:00,46,Glenn County,CA,06021
2024-02-06 06:00:00,46,Glenn County,CA,06021
2024-02-06 07:00:00,46,Glenn County,CA,06021
2024-02-06 08:00:00,46,Glenn County,CA,06021
2024-02-06 09:00:00,46,Glenn County,CA,06021
2024-02-03 00:00:00,0,Humboldt County,CA,06023
2024-02-03 01:00:00,0,Humboldt County,CA,06023
2024-02-03 02:00:00,0,Humboldt County,CA,06023
2024-02-03 03:00:00,0,Humboldt County,CA,06023
2024-02-03 04:00:00,0,Humboldt County,CA,06023
2024-02-03 05:00:00,0,Humboldt County,CA,06023
2024-02-03 06:00:00,0,Humboldt County,CA,06023
2024-02-03 07:00:00,0,Humboldt County,CA,06023
2024-02-03 08:00:00,0,Humboldt County,CA,06023
2024-02-03 09:00:00,0,Humboldt County,CA,06023
2024-02-03 10:00:00,0,Humboldt County,CA,06023
2024-02-03 11:00:00,0,Humboldt County,CA,06023
2024-02-03 12:00:00,0,Humboldt County,CA,06023
2024-02-03 13:00:00,0,Humboldt County,CA,06023
2024-02-03 14:00:00,433,Humboldt County,CA,06023
2024-02-03 15:00:00,452,Humboldt County,CA,06023
2024-02-03 16:00:00,452,Humboldt County,CA,06023
2024-02-03 17:00:00,452,Humboldt County,CA,06023
2024-02-03 18:00:00,452,Humboldt County,CA,06023
2024-02-03 19:00:00,20,Humboldt County,CA,06023
2024-02-03 20:00:00,20,Humboldt County,CA,06023
2024-02-03 21:00:00,20,Humboldt County,CA,06023
2024-02-03 22:00:00,19,Humboldt County,CA,06023
2024-02-03 23:00:00,19,Humboldt County,CA,06023
2024-02-04 00:00:00,19,Humboldt County,CA,06023
2024-02-04 01:00:00,19,Humboldt County,CA,06023
2024-02-04 02:00:00,19,Humboldt County,CA,06023
2024-02-04 03:00:00,19,Humboldt County,CA,06023
2024-02-04 04:00:00,19,Humboldt County,CA,06023
2024-02-04 05:00:00,19,Humboldt County,CA,06023
2024-02-04 06:00:00,19,Humboldt County,CA,06023
2024-02-04 07:00:00,19,Humboldt County,CA,06023
2024-02-04 08:00:00,19,Humboldt County,CA,06023
2024-02-04 09:00:00,20,Humboldt County,CA,06023
2024-02-04 10:00:00,20,Humboldt County,CA,06023
2024-02-04 11:00:00,20,Humboldt County,CA,06023
2024-02-04 12:00:00,20,Humboldt County,CA,06023
2024-02-04 13:00:00,73,Humboldt County,CA,06023
2024-02-04 14:00:00,78,Humboldt County,CA,06023
2024-02-04 15:00:00,62,Humboldt County,CA,06023
2024-02-04 16:00:00,105,Humboldt County,CA,06023
2024-02-04 17:00:00,99,Humboldt County,CA,06023
2024-02-04 18:00:00,71,Humboldt County,CA,06023
2024-02-04 19:00:00,62,Humboldt County,CA,06023
2024-02-04 20:00:00,62,Humboldt County,CA,06023
2024-02-04 21:00:00,43,Humboldt County,CA,06023
2024-02-04 22:00:00,43,Humboldt County,CA,06023
2024-02-04 23:00:00,42,Humboldt County,CA,06023
